id,name,text,trans
2011006030010,樹里,"あー……
やっ……と決まったぁ……","아ー……
드디……어 끝났다……"
0000000000000,プロデューサー,"はは、お疲れ様
これでとりあえず一番の目的は達成だな","하하, 수고했어
이걸로 일단 최우선 목표는 달성했네"
2011006030020,樹里,"ん
けど……","응
그래도……"
2011006030030,樹里,"ほんとに着んのか……
……アタシが、あの服を……","내가……
……저 옷을, 진짜 입는거냐……"
2011006030040,樹里,"しかも……ファンの前で……
生放送でっ……！","거기다……팬 앞에서……
생방송으로……!"
0000000000000,プロデューサー,"心配いらないよ
試着した時、あんなに似合ってただろう","걱정 할 필요 없다고
시착 해봤을 때, 엄청 어울렸잖아?"
2011006030050,樹里,"いや、それはただのアンタだけの
感想っつーか……","아니, 그건 단지 너만의
감상이랄지……"
2011006030060,樹里,"……はぁ……
アタシ、浮かれてるって思われねーかな……","……하……
나, 오바한다고 여겨지는 거 아닌가……"
0000000000000,プロデューサー,"大丈夫。もうすぐクリスマスなんだ、
少し浮かれてるくらいに見える方がいいさ","괜찮아. 좀 있으면 크리스마스잖아, 
조금 오바하는 정도로 보이는 쪽이 좋아"
2011006030070,樹里,"そ、そーかぁ……？
だったら……いーんだけどなぁ……","그, 그런가……?
그렇다면……좋겠지만 말야……"
0000000000000,プロデューサー,"ああ
自信を持って、特別な樹里をファンに見せよう","그래
자신을 갖고, 특별한 쥬리를 팬들한테 보여주자고"
0000000000000,プロデューサー,"（後は、できれば衣装に合うアクセサリーも
見つかればいいんだが……）","（그리고, 가능한 한 의상에 어울리는 악세서리도
찾아내는 게 좋겠는데……）"
0000000000000,プロデューサー,（お、あのお店になら……）,"（어, 저 가게라면……）"
0000000000000,プロデューサー,…………,…………
0000000000000,プロデューサー,"樹里。この耳飾りなんか
結構いい感じなんじゃ──","쥬리. 이 귀걸이 뭔가
꽤 좋은 느낌이잖아"
0000000000000,プロデューサー,"……あれ？
樹里、どこに……","……어라?
쥬리, 어디로……"
0000000000000,店員,"──いらっしゃいませ
プレゼント用でしょうか？","어서오세요
선물용인가요?"
0000000000000,プロデューサー,"あ、いえ！　そうではなくて……はは
……すみません、また来ます！","아, 아뇨!　그건 아닌데……하하
……죄송합니다, 또 올게요!"
0000000000000,プロデューサー,"（樹里……どこだ……？
人が多くてはぐれてしまっ──）","（쥬리……어디야……?
사람이 많아서 놓치고 말았──）"
0000000000000,プロデューサー,うわっ……！,우왁……!
2011006030080,樹里,"おい……
勝手にどっか行くなって","어이……
멋대로 어디 가지 말라고"
0000000000000,プロデューサー,"じ、樹里か……！
急に腕を引っ張られたから、何事かと……","쥬, 쥬리냐……!
누가 갑자기 팔을 잡아당기니까, 뭔가 하고……"
2011006030090,樹里,"……ったく
よそ見しないでアタシだけ見てろよ","……진짜
한눈팔지 말고 나만 보라고"
0000000000000,プロデューサー,"す、すまん……
樹里だけを……そうだな……","미, 미안……
쥬리만을……그렇지……"
2011006030100,樹里,…………あ！,…………아!
2011006030110,樹里,いや、今のは別に変な意味じゃなくて……！,"아니, 지금은 그런 의미가 아니라……!"
2011006030120,樹里,"っあー……！
えっと、そうだ","악……!
그러니까, 그래"
2011006030130,樹里,"な、なぁ、アタシたち
朝からずっと歩きっぱなしだったろ","야, 있잖아, 우리들
아침부터 계속 걷기만 하잖아"
2011006030140,樹里,そろそろどっかで休みたいんだけど……,슬슬 어디가서 쉬고싶은데……
select,,フードコートはどうだ？,푸드코트는 어때?
select,,"あのお洒落な
カフェにしよう","저 깔끔해 보이는
까페로 하자"
select,,"アクセサリーを
見てから……","악세서리를
보고나서……"
2011006030150,樹里,"お、賛成
じゃー行こうぜ","오, 찬성
그럼 가자고"
0000000000000,プロデューサー,──あ,아
2011006030160,樹里,……プロデューサー？,……프로듀서?
0000000000000,プロデューサー,"……いや、すまん
自分で提案しておいてなんだが……","……아, 미안
내가 가자고 해놓고 덧붙이는 거긴 한데……"
0000000000000,プロデューサー,"せっかくなんだし、
もっとちゃんとした店に入った方がいいよな","모처럼이니까, 
좀 더 제대로 된 가게에 가는게 좋겠지?"
2011006030170,樹里,……え,……에
0000000000000,プロデューサー,"うん、そうしよう
フードコートも、座れるかわからないしな","그래, 그렇게 하자
푸드코트도, 앉을 수 있을 지 없을 지 모르니까 말야"
2011006030180,樹里,"まー、そうだろーな
店もこんなに混んでるんだし","뭐, 그렇긴하네
가게도 이렇게나 복잡하고"
2011006030190,樹里,"……けど、アタシに気を遣ってるなら
そんなんいらねーからな","……그래도, 나만 잘 쫓아오면
그럴 필요 없으니까 말야"
2011006030200,樹里,"プロデューサーが行きたいところに
連れてってくれよ","프로듀서가 가고 싶은 곳에
데려다줄게"
0000000000000,プロデューサー,樹里……,쥬리……
2011006030210,樹里,"……そ、それに
アタシはどこでだって楽しいし……","……거, 거기다
나는 어디 가더라도 즐겁고……"
2011006030220,樹里,"……あー……ほら、突っ立ってないで
とりあえずフードコート、向かうぞ！","……아……야, 거기서 말뚝 박지 말라고
일단은 푸드코트로, 간다!"
2011006030230,樹里,"なっ……！
あの店って……","뭐……!
저 가게는……"
0000000000000,プロデューサー,"ああ
今度こそ、完璧な注文をしてみせる……！","그래
이번에야말로, 완벽하게 주문 해주겠어……!"
2011006030240,樹里,"や、確かに前よりはマシにできるだろうけどさ……
まだそのレベルじゃないっつーか","윽, 확실히 이전보단 제대로 할 것 같긴 해도말야……
아직 그런 레벨은 아니라고 할까"
2011006030250,樹里,休めるもんも休めないっつーか……,쉬는 게 쉬는 게 아니랄까……
0000000000000,プロデューサー,"……お、クリスマス時期限定の飲み物もあるらしいぞ！
これは行くしかないな……！","……어, 크리스마스 기간한정 음료도 있는 것 같다고!
이건 갈 수 밖에 없겠군……!"
2011006030260,樹里,……おい……人の話聞けって……,……어이……사람 말 좀 들어……
0000000000000,プロデューサー,"──樹里
あれからあの店に入ったこと、あるか？","쥬리
그 때부터 저 가게에 들어가본 적, 있어?"
2011006030270,樹里,"え？
いや、あれ以来行ってねーけど……","에?
아니, 그 때 이후로 간 적은 없지만……"
0000000000000,プロデューサー,"俺もなんだ。ひとりで入るには勇気が足りなくて……
……だから樹里、力を貸してくれると嬉しい","나도야. 혼자서 가기엔 용기가 없어서……
……그러니까 쥬리, 힘을 빌려줬으면 좋겠어"
2011006030280,樹里,"ち、力って……大げさだな
…………わかったよ、じゃー行ってみるか","히, 힘……오바하네
…………알았다고, 그럼 가 볼까"
0000000000000,プロデューサー,"そうか！
ありがとうな……！","그래!
고마워……!"
0000000000000,プロデューサー,"俺も樹里も、一緒に慣れていって
そのうち気軽に寄れるようになるといいよな！","나도 쥬리도, 익숙해져서
나중에 가벼운 느낌으로 들를 수 있게 되면 좋겠네!"
2011006030290,樹里,お、おー……,"어, 그래……"
2011006030300,樹里,"……ったく
今回はコーヒーのサイズ、間違えんなよな","……진짜
이번엔 커피 사이즈, 틀리지 말라고"
2011006030310,樹里,アクセサリー？,악세서리?
0000000000000,プロデューサー,"ああ
さっき買った衣装に似合うものがあればと思ってな……","그래
아까 샀던 의상에 어울리는게 있으면 좋겠어서……"
2011006030320,樹里,ま……また探さなきゃなんないのか……,ㄸ……또 찾아봐야 되는 거냐……
0000000000000,プロデューサー,"絶対ってわけじゃないが……
せっかくなんだし、あった方がいいと思うぞ","꼭은 아닌데……
모처럼이고, 있는 편이 좋을 것 같아서"
0000000000000,プロデューサー,"この機会に、普段はしないようなアクセサリーに
挑戦してみるとかな……！","이번 기회에, 평소엔 안 할 것 같은 악세서리에
도전해 볼까……!"
0000000000000,プロデューサー,"こう……なんだ、キラキラしたものとか……
とびきり大人っぽい雰囲気のものも……","그……뭐냐, 반짝이는 거라던가……
확실히 어른스러운 분위기의 악세서리도……"
2011006030330,樹里,…………,…………
0000000000000,プロデューサー,"そうそう、さっき
良い感じの耳飾りもあったんだ、だから──","그래 맞아, 아까
좋은 느낌의 귀걸이도 있었어, 그러니까"
2011006030340,樹里,…………わかったよ,…………알았다고
2011006030350,樹里,"……なら、アンタが思う
『特別なアタシ』に一番ぴったりなやつ、選んでくれ","……그럼, 네가 생각하는
『특별한 나』에 제일 어울리는 걸로, 골라줘"
0000000000000,プロデューサー,"……ああ！
任せてくれ！","……그래!
맡겨줘!"
2011006030360,樹里,"おー……良いアクセサリーが見つかったら、
今度こそ休憩だからな！","그래……좋은 악세서리를 찾고 나서, 
이번에야말로 쉴거니까 말야!"
info,produce_events/201100603.json,
译者,,
