id,name,text,trans
3021002020010,小糸,ひ、雛菜ちゃん……！,"히, 히나나쨩……!"
3021002020020,雛菜,ん～～～？,응~~~?
3021002020030,小糸,"い、今……！
ひとりで3曲入れたでしょ……！","지, 지금……!
혼자서 3곡 넣었잖아……!"
3021002020040,雛菜,入れたよ～～～？,넣었는데~~~?
3021002020050,小糸,"だ、ダメだよ……！
みんなで来てるんだから！","아, 안돼 그럼……!
다 같이 온 건데!"
3021002020060,小糸,"そ、それに
次は透ちゃんの番だったでしょ……！","게, 게다가
다음은 토오루쨩 차례였잖아……!"
3021002020070,雛菜,"え～？
でも誰も入れてなかったよ～？","에~?
그치만 아무도 안 넣고 있었다구~?"
3021002020080,小糸,"そ、それなら
一言聞いてから……！","그, 그런 거면
한 번 물어보고 나서……!"
3021002020090,透,いいよ、雛菜の番,"괜찮아, 히나나 차례"
3021002020100,小糸,と、透ちゃん……,"토, 토오루쨩……"
3021002020110,雛菜,"あっ、じゃあ～～～！
透先輩、雛菜と一緒に歌お～？","앗, 그러면~~~!
토오루선배, 히나나랑 같이 부르자~?"
3021002020120,透,"え？　うん
歌えるかな","어? 응
부를 수 있으려나"
3021002020130,雛菜,やは～～～♡,야하~~~♡
3021002020140,小糸,も、もう……！,"저, 정말……!"
3021002020150,円香,"ただいま……
ちょっと奥入れて","다녀왔어……
안으로 좀 들어가봐"
3021002020160,透,はい,네
3021002020170,小糸,お、おかえりなさい……！,"어, 어서 와……!"
3021002020180,円香,……曲始まってるけど、誰の？　歌わないの？,"……곡 시작했는데, 누구 거야? 안 불러?"
3021002020190,雛菜,"は～い、雛菜～～～！
マイクとって～！","네~, 히나나~~~!
마이크 줘~!"
3021002020200,円香,なんかさっきから雛菜ばっかり歌ってない？,뭔가 아까부터 히나나만 부르고 있지 않아?
3021002020210,雛菜,"そんなことないけど～……
あは、透先輩と一緒に歌います～♡","그렇지 않은데~……
아하, 토오루선배랑 같이 부를게요~♡"
3021002020220,透,……,……
3021002020230,透,"あー、やっぱパス
わかんないや","아, 역시 패스
노래 몰라"
3021002020240,雛菜,"え～！
じゃあ次～～～","에~!
그럼 다음~~~"
3021002020250,小糸,あ、あの……！,"저, 저기……!"
3021002020260,小糸,"みんなで歌うんだったら、
この間もらった曲は……！？","다 같이 부를 거면,\지난번에 받았던 곡은……!?"
3021002020270,小糸,の、ノクチルの……！,"노, 녹칠 거……!"
3021002020280,雛菜,"ん～、
でもカラオケに入ってないよ～？","음~,
그치만 기계에 안 들어가있는걸~?"
3021002020290,小糸,"そ、それは……
そうかもしれないけど……！","그, 그건……
그럴지도 모르지만……!"
3021002020300,円香,"息抜きでカラオケ来たのに、
そこで練習するとか意味ないよね","기분 전환으로 노래방 온 건데,
여기서 연습하는 건 무슨 뜻인지 모르겠네"
3021002020310,小糸,"あ……
そ、そっか……","아……
그, 그렇구나……"
3021002020320,小糸,"み、みんなはもう
歌詞覚えた……！？","다, 다들 벌써
가사 외웠어……!?"
3021002020330,円香,まあ、だいたい,"뭐, 대충은"
3021002020340,小糸,"わ、わたし！
歌詞の紙持ってるよ……！","나, 나!
가사 종이 가지고 있어……!"
3021002020350,小糸,……ほら！,……여기!
3021002020360,透,……ふふっ,……후훗
3021002020370,透,歌詞、あるならいいじゃん,가사 있으면 괜찮지
3021002020380,透,やろ,하자
3021002020390,透,──あ、先に飲み物取ってきていい？,"아, 그전에 마실 것 좀 가져와도 돼?"
3021002020400,小糸,うん……！,응……!
3021002020410,雛菜,"じゃあ雛菜も～
ラテ～、ラテ～～～♪","그럼 히나나도~
라떼~, 라떼~~~♪"
3021002020420,小糸,"わたしも行こうかな……！
円香ちゃんは！？","나도 갈까……!
마도카쨩은!?"
3021002020430,円香,私は取ってきたばかりでしょ,나는 방금 갖고 왔잖아
3021002020440,円香,……曲、鳴りっぱなしだから消しとくよ,……노래 계속 들리기만 하니까 꺼둘게
3021002020450,小糸,"あ、ご、ごめんね！
すぐに戻ってくるね……！","아, 미, 미안해!
금방 돌아올게……!"
3021002020460,円香,"はいはい、どーぞ
ごゆっくり","네 네, 갔다 와
천천히"
3021002020470,雛菜,ノクチルの曲、いつカラオケに入るの～？,"녹칠 곡, 언제 노래방에 들어와~?"
3021002020480,透,え、入るの？,"어, 들어와?"
3021002020490,雛菜,"え～～～
入らないの～～～？","에~~~
안 들어와~~~?"
3021002020500,小糸,"わ、わたしたちの名前も載るのかな……
プロデューサーさんに聞いて──……","우, 우리 이름도 실리는 걸까……
프로듀서님께 물어보고……"
3021002020510,円香,…………,…………
3021002020520,円香,……,……
3021002020530,円香,……歌詞,……가사
3021002020540,円香,……,……
3021002020550,円香,んん……,음음……
3021002020560,円香,……………………,……………………
3021002020570,円香,～…,~…
info,produce_events/302100202.json,
译者,,
