id,name,text,trans
3016004030010,千雪,"じゃあまずは、
買った生地を、型紙にそって切っていきましょう","그럼 우선은,
사온 옷감을 본을 따라서 잘라봅시다"
3016004030020,甘奈,"はーい
千雪先生、よろしくお願いしまーす☆","네~
치유키 선생님, 잘 부탁드립니다☆"
3016004030030,甜花,千雪先生……お願いします……！,치유키 선생님... 잘부탁드립니다...!
3016004030040,千雪,"先生……
改めてそう呼ばれると、なんだか緊張しちゃう","선생님...
새삼스럽게 그렇게 부르니까 왠지 긴장되네"
3016004030050,千雪,"甘奈ちゃんは２匹めのクマさんだから、
甜花ちゃんのフォローもお願いね","아마나쨩은 2마리째 곰돌이니까
텐카쨩 하는거 같이 도와줘"
3016004030060,甜花,なーちゃんも……先生……,나쨩도... 선생님...
3016004030070,甘奈,"えー！
先生とか呼ばれると緊張しちゃうよー！","에~!
선생님이라고 부르면 긴장되는데~!"
3016004030080,千雪,"ふふ
では、なーちゃん先生もハサミを持ってくださーい","후후
그럼, 나쨩선생님도 가위를 들어주세요"
3016004030090,甘奈,"は、はーい……！
……これに合わせて切ればいいの？","네, 네~!
...이것에 맞춰서 자르면 되는거야?"
3016004030100,千雪,"うん、そうね
周りを少しだけ残して切ってね","응, 그렇네
주변을 약간 남기고 잘라줘"
3016004030110,甜花,"生地、きれい……
ちょっと……もったいない……","옷감, 예뻐...
조금... 아깝다..."
3016004030120,千雪,"そうよね……でも、想像してみて？
この生地が、世界でひとつだけのぬいぐるみになるの","그렇네... 하지만, 상상해보렴?
이 옷감이 세상에 하나뿐인 봉제인형이 되는걸"
3016004030130,甜花,"最高の……クマになる……？
甜花、できるかな……","최고의... 곰이 되는거야...?
텐카, 할수있을까..."
3016004030140,千雪,そう。だから自信を持って！,그래. 그러니까 자신감을 가져!
3016004030150,甜花,う、うん……！,"으, 응...!"
3016004030160,甘奈,"なんか、教えてもらうと全然ちがーう
ガンガン切っていけるなー","어쩐지, 배우니까 전혀 다르네
팍팍 자를 수 있겠어~"
3016004030170,千雪,"わ、甘奈ちゃん早い
じゃあ、ちょっとアクセサリーも作ってみましょうか","와, 아마나쨩 빠르네
그럼 잠깐 액세서리도 만들어볼까나"
3016004030180,甘奈,"え、本当ー？
作る作る！","에, 정말~?
만들래 만들래!"
3016004030190,甜花,う……うぅ……,으... 으으...
3016004030200,千雪,甜花ちゃん、難しい……？,"텐카쨩, 어렵니...?"
3016004030210,甜花,"うん……
甜花、なーちゃんみたいに、できない……","응...
텐카, 나쨩처럼 할수없어..."
3016004030220,千雪,"あら、甜花ちゃんも甘奈ちゃんと同じ布なのね
……すごい、切り方もそっくり……！","어머, 텐카쨩도 아마나쨩도 같은 옷감이네
...대단해, 자르는 방식도 꼭 닮았네...!"
3016004030230,甜花,"うん……
なーちゃんの……お手本……","응...
나쨩이... 본보기..."
3016004030240,甜花,"でも……
すごく……む、難しい……","그치만...
굉장히... 어, 어려워..."
3016004030250,甘奈,甜花ちゃん、甘奈も手伝う！,"텐카쨩, 아마나도 도울게!"
3016004030260,千雪,ううん、甘奈ちゃん、大丈夫よ,"아니, 아마나쨩, 괜찮아"
3016004030270,甘奈,え……？,어...?
3016004030280,千雪,"ふふ、うん……
きっと、お手伝いがなくても、大丈夫じゃないかな","후후, 응...
분명, 도와주지 않아도 괜찮지 않을까"
3016004030290,千雪,"甜花ちゃん……
昨日甜花ちゃんが買ってた布はどうしたの？","텐카쨩...
어제 텐카쨩이 샀던 옷감은 어떻게 됐어?"
3016004030300,甜花,"え、えと……
あれは……つ、使わないから……","어, 저기...
그건... 쓰, 쓰지않을거니까..."
3016004030310,千雪,"そうなの？
どうして使わないか、よかったら教えて？","그래?
어째서 쓰지않을건지, 괜찮다면 알려줄래?"
3016004030320,甜花,"うぅ……
あれ……クマっぽく……ないから……","으...
그건... 곰 같지... 않으니까..."
3016004030330,千雪,"ああ……やっぱりそうだったのね
お星さまの柄のクマさんは、ダメ……？","아... 역시 그런거 였네
별님 무늬의 곰돌이는 안돼...?"
3016004030340,甜花,"う……み、みんなと、違う……
なーちゃんとも……","으... 모두하고, 달라...
나쨩하고도..."
3016004030350,千雪,"そっかぁ……
甘奈ちゃん、課題に材料の指定はないのよね？","그런가...
아마나쨩, 과제에 재료가 정해져 있는건 아니지?"
3016004030360,甘奈,"うん、ないよ
甜花ちゃん……","응, 없어
텐카쨩..."
3016004030370,甘奈,もしかして、無理に甘奈のに合わせてたの……？,"혹시, 무리하게 아마나 것에 맞추고 있었어...?"
3016004030380,甜花,"う、ううん！
なーちゃんの、すごく……かわいいから","아, 아니!
나쨩 거는, 굉장히... 귀여우니까..."
3016004030390,甜花,"なーちゃんみたいに、作ったら……
最高のクマ、できるって……思って……","나쨩처럼 만든다면...
최고의 곰인형이 될수있다... 생각해서..."
3016004030400,千雪,"そうね
甘奈ちゃんのは、きっと最高のクマさんになる","그러네
아마나쨩 거는 분명 최고의 곰인형이 될거야"
3016004030410,千雪,"でも、甜花ちゃんのもそうなのよ
甘奈ちゃんには作れない、甜花ちゃんのクマさん","그치만 텐카쨩 것도 그래
아마나쨩에겐 만들 수 없는, 텐카쨩의 곰인형"
3016004030420,千雪,"お星さまと、おっきなボタン……
しましまの布もあったかしら？","별님과 큰 버튼...
줄무늬 옷감도 있었던가?"
3016004030430,甜花,"あう……
か、買ったの……知ってたの……？","아으...
사, 샀던거... 알고 있었어...?"
3016004030440,千雪,"ふふ、隠したのも知ってたわ
なぜなのかは、わからなかったけど","후후, 숨겼던 것도 알고 있었어
어째서인가는 몰랐지만"
3016004030450,甘奈,"そうだったんだ……
甘奈も、あの星のやつのほうが好きだよ","그랬구나...
아마나도 그 별이 있던거 좋아해"
3016004030460,甜花,な……なーちゃんも……？,나... 나쨩도...?
3016004030470,甘奈,"うん、甜花ちゃんぽくて
すっごいかわいー！","응, 텐카쨩스럽고
굉장히 귀여워~!"
3016004030480,甜花,……,...
3016004030490,千雪,"甜花ちゃん、
隠したのを出してきて、好きに作ってみたらどうかしら","텐카쨩,
숨겼던걸 꺼내고, 좋을대로 만들어보는건 어떨까"
3016004030500,甜花,……う、うん……！,"...으, 응...!"
3016004030510,千雪,"すごい、スイッチ入っちゃったのねえ
ほとんど完成じゃない！","대단해, 스위치 켜진 것 처럼 만들어서
거의 완성이잖아!"
3016004030520,甜花,にへへ……,니헤헤...
3016004030530,甘奈,"へへー
甘奈と、鼻がお揃いなんだー","헤헤~
아마나하고 코가 커플이다~"
3016004030540,千雪,"うん、
すごくかわいいわ、ふたりとも！","응,
굉장히 귀여워 둘다!"
3016004030550,甜花,"千雪さんは……
何……作ってるの……？","치유키씨는...
뭐를... 만드는거야...?"
3016004030560,甘奈,"うん、甘奈も聞きたい
それもクマさんでしょ……？","응, 아마나도 듣고싶어
그것도 곰돌이지...?"
3016004030570,千雪,"これ？
ふふ、双子のクマさんを護る、騎士さんたち","이거?
후후, 쌍둥이 곰돌이를 지켜줄 기사들"
3016004030580,千雪,"最高のクマさんたちには、
お仕えするクマさんがいなきゃね","최고의 곰돌이들에겐
시중드는 곰돌이가 있어야지"
3016004030590,千雪,"ふたりが作っている間にもう何体か……
って思ったんだけど……","둘이 만드는 동안에 몇개 정도는...
하고 생각했는데..."
3016004030600,甘奈,"す……すごーい！
剣とかもある！","대... 대단해!
검 같은것도 있어!"
3016004030610,甜花,"千雪さん……ありがとう……
甜花、好きな布で作って……よかった……","치유키씨... 고마워...
텐카, 좋아하는 옷감으로 만들어서... 다행이야..."
3016004030620,千雪,"ふふ
それなら、ほんとによかったわ","후후
그렇다면야 정말 다행이야"
3016004030630,甜花,"で……でも……
まだ、１匹……足りない……","그... 그치만...
아직, 1마리... 부족해..."
3016004030640,甘奈,うん、千雪さんがいないねー,"응, 치유키씨가 없네ー"
3016004030650,千雪,ええ？　ふたりの課題だから、私はいいのよ,"응~? 두 사람의 과제니까, 난 괜찮아"
3016004030660,甜花,な、なーちゃん……,"나, 나쨩..."
3016004030670,甘奈,へへーわかってるよ、甜花ちゃん,"헤헤~ 알고있어, 텐카쨩"
3016004030680,甜花,"うん……千雪さんのクマ……
て、甜花たちが……作るね……！","응... 치유키씨의 곰...
테, 텐카하고 아마나가... 만들게...!"
info,produce_events/301600403.json,
译者,,
