id,name,text,trans
4009001000120010,果穂,"見てください、プロデューサーさんっ！
あの子、スッゴくかわいいです！　あ、あっちの子も！","봐주세요, 프로듀서님!
저 아이, 엄청 귀여워요! 아, 저쪽에 있는 애도!"
0000000000000,プロデューサー,（他のアイドルが気になるみたいだな……）,( 다른 아이돌이 신경쓰이는가 보구나...... )
select,,"あとで一緒に
挨拶に行こうか","나중에 같이
인사하러 갈까"
select,,果穂が一番だよ,"카호가 최고야 "
select,,気にしなくてもいい,"신경쓰지 않아도 돼 "
4009001000120020,果穂,"えっ、いいんですかっ？
わぁ……やったー！　約束ですっ！","엣, 괜찮나요?
와아......해냈다! 약속이에요!"
0000000000000,プロデューサー,（喜んでくれたみたいだな）,( 기뻐해 준것 같아 )
4009001000120030,果穂,"わぁ、本当ですかっ！？
えへへ、ありがとうございますっ！","와아, 정말인가요!?
에헤헤, 고맙습니다!"
0000000000000,プロデューサー,（自信がついたみたいだ）,( 자신이 붙은 것 같아 )
4009001000120040,果穂,"そ、そうですよねっ
あたしはあたし、ですもんねっ！","그, 그렇죠
저는 저, 인걸요!"
0000000000000,プロデューサー,（少し、落ち着いたようだ）,"( 조금, 침착해진 것 같네 )"
info,produce_communication_cheers/400900100012.json,
译者,,
