id,name,text,trans
4901009320010,千雪,"……っ、あの、これって……！
その……いただけるなんて思ってなくて……！","...앗, 저기, 이건...!
저... 받을거라고는 생각 못해서...!"
0000000000000,プロデューサー,──？,──？
4901009320020,千雪,"えっ、あの……違いましたか……？
あ、あの……やだ私────","엣, 저... 착각이었나요...?
저, 그게... 싫다 나────"
0000000000000,プロデューサー,"あぁ、いや……落ち着いてくれ
違ってるかどうかわからないけど──","아, 아니... 진정해줘
착각인지 아닌지는 모르겠지만, 화이트데이의, 응?"
0000000000000,プロデューサー,"──千雪にさ
バレンタインのお返しだ","──치유키에게
발렌타인의 답례야"
4901009320030,千雪,──わぁ……！,──와아……!
0000000000000,プロデューサー,おう,그래
4901009320040,千雪,ありがとうございます、プロデューサーさん……！,"감사합니다, 프로듀서님……!"
4901009320050,千雪,"──なんだろう
嬉しくって、お礼がしたくって……","──뭘까
기뻐서, 답례를 하고 싶어져……"
4901009320060,千雪,あぁ、早くバレンタインが来ないかなぁ……！,"아아, 얼른 발렌타인이 오지 않으려나……!"
info,special_communications/490100932.json,
译者,,
