id,name,text,trans
0000000000000,プロデューサー,"凛世
車そろそろ出すけど、忘れ物とか──","린제
차 가져올게,  잊은 물건이라든가──"
2012006020010,凛世,……,……
0000000000000,プロデューサー,"──はは、凛世
海が気になってるんだな","──하하,  린제,  
바다에 가 보고 싶구나?"
2012006020020,凛世,"いえ、プロデューサーさま……
そのようなことは……","아니,  프로듀서 님...
그런 것은..."
0000000000000,プロデューサー,"気になってるって顔だぞ？
せっかくのロケだったんだし、もうちょっと見ていこうか","보고 싶단 얼굴을 하고 있다구?
모처럼의 로케였으니,  좀 더 보고 갈까."
2012006020030,凛世,……,……
2012006020040,凛世,"はい……
プロデューサーさまの……ご迷惑でなければ……","예...
프로듀서 님에게... 폐가 되지 않는다면..."
0000000000000,プロデューサー,"よーし、じゃあ浜を歩こうか
陽が沈むまで、そんなに時間がないけど──","좋았어,  그럼 바닷가를 걸어볼까.
해가 질 때까지,  시간이 많이 남진 않았지만──"
2012006020050,凛世,"お履き物を……
脱がれるのですか……？","신발을...
벗어야 할까요...?"
0000000000000,プロデューサー,"ん……？
ああ、せっかくの砂浜だからな","응...?
그래,  모처럼의 모래 사장이니까."
0000000000000,プロデューサー,凛世も、ここから先は脱いだ方が歩きやすいぞ,린제도 여기서부터는 벗는 편이 편할거야.
2012006020060,凛世,はい……,네……
2012006020070,凛世,"ふふ……
温かいのですね……","후후...
따뜻하네요..."
0000000000000,プロデューサー,"うん。太陽の熱なんだろうな
……あ、待ってくれ凛世","응. 태양의 열 때문일까
...아,  기다려 린제."
0000000000000,プロデューサー,"何か落ちてる……
足元、気をつけてな","뭔가 떨어져 있어...
발 밑을 조심하도록 해."
2012006020080,凛世,"はい……
……プロデューサーさま、これは……？","예...
...프로듀서 님,  이것은...?"
0000000000000,プロデューサー,……ああ,그래……
select,,ビーチグラスだな,바다유리구나
select,,流木みたいだな,유목인 것 같네.
select,,タコノマクラ、だな,"방패연잎성게,  일려나"
