id,name,text,trans
4015001000120010,甜花,"みんな、すごそう……
甜花、なんでこんなとこ……いるんだろ……","모두, 엄청나보여……
텐카, 왜 이런곳에……있는거지……"
0000000000000,プロデューサー,"（甜花、雰囲気に呑まれてるようだな……
こういうときは……）","(텐카, 분위기에 압도당한 모양이다……
이럴때엔……)"
select,,"甜花だけにできる
ステージがあるんだ","오직 텐카만 해낼 수 있는
무대가 있어"
select,,"甜花は甜花なりに
頑張ろう","텐카는 텐카대로
열심히 하자"
select,,甜花も十分すごいぞ,텐카도 충분히 대단하다고
4015001000120020,甜花,"そ、そうだよね……みんなみたいに、できないけど……
甜花のステージは……甜花しか、できない……","그, 그렇지……모두처럼은, 못하지만……
텐카의 스테이지는…… 텐카만, 할 수 있어……"
0000000000000,プロデューサー,"（自分にしかできないことを思い出せたみたいだ。
これで前向きに、ステージに臨めそうだな）","(자신만이 할 수 있는걸 생각해낸 것 같다.
이걸로 적극적으로, 스테이지에 임할 것 같다)"
4015001000120030,甜花,"うん……できることを、やってくるね……
が、頑張りましゅ！","응……할 수 있는걸, 하고 올게……
히, 힘내겠습니댜!"
0000000000000,プロデューサー,（自分のペースを取り戻してあげられたな）,(자기만의 페이스를 되찾아 준 것 같다)
4015001000120040,甜花,"そうかな……？　甜花、迷惑かけてばっかりだし……
大丈夫かな……","그럴까나……? 텐카, 폐만 끼치기만 하고……
괜찮을까나……"
0000000000000,プロデューサー,"（うっ……自信をつけて送り出そうと思ったけど、
逆効果だったみたいだ……）","(윽……자신을 갖게해서 보낼려고 했는데,
역효과 였던거 같다……)"
info,produce_communication_cheers/401500100012.json,
译者,,
